,Index,Id,SMIRKS,Attribute,smiles_1,smiles_2,property_type,property_id,pval,grad_contribution
17839,19,n14,[#6:1],epsilon,CO,OCc1ccccc1,EnthalpyOfMixing,dhmix_266800455813556356,2.413224025168816,-8.287790027303036e-05
5419,19,n14,[#6:1],epsilon,OC1=NCCC1,c1ccncc1,EnthalpyOfMixing,dhmix_658699797311871042,3.222181750314263,-5.304312237855533e-05
23239,19,n14,[#6:1],epsilon,CC(=O)N(C)C,CCCCCl,EnthalpyOfMixing,dhmix_357740737126275220,-0.1814094360666889,-5.174775531755473e-05
4951,19,n14,[#6:1],epsilon,BrCCCBr,COC=O,EnthalpyOfMixing,dhmix_1440467239786579925,0.7009923289316973,-5.157799275126566e-05
5059,19,n14,[#6:1],epsilon,BrCCCBr,COC=O,EnthalpyOfMixing,dhmix_2289960806584862127,-3.509448313721599,-4.962645942621906e-05
20467,19,n14,[#6:1],epsilon,C1COCCO1,CCCCCC(C)=O,EnthalpyOfMixing,dhmix_2028813035406256788,1.280061522298574,-4.9035814255422135e-05
40087,19,n14,[#6:1],epsilon,CCCCC(=O)OC,COC=O,EnthalpyOfMixing,dhmix_1747049492522889097,0.8676326996797883,-3.8623873317702496e-05
8335,19,n14,[#6:1],epsilon,C1COCCO1,O=C1CCCCCC1,EnthalpyOfMixing,dhmix_107460606439569535,-0.921938853033854,-3.376979686689682e-05
19747,19,n14,[#6:1],epsilon,CC(=O)N(C)C,CCCCCCCCCl,EnthalpyOfMixing,dhmix_705168937124106402,-0.5680282747051031,-3.333483068242284e-05
16543,19,n14,[#6:1],epsilon,CCCCOC(C)=O,CCOC(C)=O,EnthalpyOfMixing,dhmix_230261418136264651,2.1147253559955885,-3.2848468225347866e-05
20395,19,n14,[#6:1],epsilon,C1COCCO1,CCCCCC(C)=O,EnthalpyOfMixing,dhmix_600625644134907580,-0.4334774343465071,-2.7867797750549823e-05
7975,19,n14,[#6:1],epsilon,CC(=O)N(C)C,ClCCCl,EnthalpyOfMixing,dhmix_504891727488256514,-0.0410796155879111,-1.3650174908518494e-05
24787,19,n14,[#6:1],epsilon,CCCCC(=O)OCC,CCOC(C)=O,Density,dens_1682638395920841051,0.2949935721481643,-1.091432443843483e-05
10963,19,n14,[#6:1],epsilon,OCCOCCO,OCc1ccccc1,EnthalpyOfMixing,dhmix_925385148369690502,-28.083118099374815,-1.0604691731230988e-05
24715,19,n14,[#6:1],epsilon,CCCCC(=O)OCC,CCOC(C)=O,EnthalpyOfMixing,dhmix_1137774316856842141,4.088987607475445,-4.240581171839233e-06
32275,19,n14,[#6:1],epsilon,CC1CCCCC1,CCCO,Density,dens_1351260115393741606,0.0,-0.0
30619,19,n14,[#6:1],epsilon,C1CCNCC1,O,EnthalpyOfMixing,dhmix_2023343497633678069,0.0,0.0
30583,19,n14,[#6:1],epsilon,C1CCNCC1,O,Density,dens_1551117370864361960,0.0,-0.0
39259,19,n14,[#6:1],epsilon,CNCCO,O,EnthalpyOfMixing,dhmix_1902240048183935170,0.0,0.0
34363,19,n14,[#6:1],epsilon,CN1CCOCC1,O,Density,dens_685747331874801159,0.0,0.0
32563,19,n14,[#6:1],epsilon,O,OCCN1CCOCC1,Density,dens_2238932092645470826,0.0,0.0
32311,19,n14,[#6:1],epsilon,CC1CCCCC1,CCCO,Density,dens_1376195506089851480,0.0,-0.0
29035,19,n14,[#6:1],epsilon,C1CCCCC1,CC(C)O,Density,dens_2130071224188444793,0.0,-0.0
34435,19,n14,[#6:1],epsilon,CN1CCOCC1,O,Density,dens_1374975991061431070,0.0,0.0
30655,19,n14,[#6:1],epsilon,C1CCNCC1,O,EnthalpyOfMixing,dhmix_2169709193905404129,0.0,0.0
32239,19,n14,[#6:1],epsilon,CC1CCCCC1,CCCO,EnthalpyOfMixing,dhmix_989207392771680315,0.0,0.0
28999,19,n14,[#6:1],epsilon,C1CCCCC1,CC(C)O,Density,dens_2097249982689376165,0.0,0.0
28963,19,n14,[#6:1],epsilon,C1CCCCC1,CC(C)O,Density,dens_1431184569437551541,0.0,-0.0
37459,19,n14,[#6:1],epsilon,CC(C)OC(C)C,CCCCCl,Density,dens_1927916489732771888,0.0,-0.0
41383,19,n14,[#6:1],epsilon,CCCCCCCCC,COC(C)(C)C,Density,dens_964556344607822867,0.0,-0.0
28927,19,n14,[#6:1],epsilon,C1CCCCC1,CC(C)O,EnthalpyOfMixing,dhmix_1262965345724899699,0.0,0.0
37423,19,n14,[#6:1],epsilon,CC(C)OC(C)C,CCCCCl,EnthalpyOfMixing,dhmix_1605157292498138629,0.0,-0.0
37387,19,n14,[#6:1],epsilon,CC(C)OC(C)C,CCCCCl,EnthalpyOfMixing,dhmix_1310204607958463222,0.0,-0.0
37351,19,n14,[#6:1],epsilon,CC(C)OC(C)C,CCCCCl,EnthalpyOfMixing,dhmix_1107367594793013993,0.0,-0.0
34399,19,n14,[#6:1],epsilon,CN1CCOCC1,O,Density,dens_1087644349445114282,0.0,-0.0
31771,19,n14,[#6:1],epsilon,C1COCCN1,O,Density,dens_626398848152359169,0.0,0.0
25579,19,n14,[#6:1],epsilon,NCCNCCO,O,Density,dens_2280714043292214506,0.0,0.0
31843,19,n14,[#6:1],epsilon,C1COCCN1,O,EnthalpyOfMixing,dhmix_1012297674499495059,0.0,0.0
39295,19,n14,[#6:1],epsilon,CNCCO,O,EnthalpyOfMixing,dhmix_2185888808838690563,0.0,0.0
33931,19,n14,[#6:1],epsilon,CN1CCNCC1,O,Density,dens_680086766431069719,0.0,-0.0
33967,19,n14,[#6:1],epsilon,CN1CCNCC1,O,EnthalpyOfMixing,dhmix_979415629850644100,0.0,0.0
30475,19,n14,[#6:1],epsilon,C1CCNCC1,O,Density,dens_592296207180530796,0.0,-0.0
34003,19,n14,[#6:1],epsilon,CN1CCNCC1,O,EnthalpyOfMixing,dhmix_1386641258873877278,0.0,0.0
25291,19,n14,[#6:1],epsilon,NCCCNCCCN,O,EnthalpyOfMixing,dhmix_442816374747487477,0.0,0.0
25327,19,n14,[#6:1],epsilon,NCCCNCCCN,O,EnthalpyOfMixing,dhmix_1795382205757805615,0.0,0.0
25363,19,n14,[#6:1],epsilon,NCCCNCCCN,O,EnthalpyOfMixing,dhmix_1814950732748396893,0.0,0.0
32203,19,n14,[#6:1],epsilon,CC1CCCCC1,CCCO,EnthalpyOfMixing,dhmix_628329103086906726,0.0,0.0
25399,19,n14,[#6:1],epsilon,NCCNCCO,O,EnthalpyOfMixing,dhmix_446869196417408130,0.0,0.0
25435,19,n14,[#6:1],epsilon,NCCNCCO,O,EnthalpyOfMixing,dhmix_673839467313503071,0.0,0.0
25471,19,n14,[#6:1],epsilon,NCCNCCO,O,Density,dens_688094438561771555,0.0,0.0
31807,19,n14,[#6:1],epsilon,C1COCCN1,O,EnthalpyOfMixing,dhmix_773913810754342365,0.0,-0.0
30511,19,n14,[#6:1],epsilon,C1CCNCC1,O,EnthalpyOfMixing,dhmix_598563182385523239,0.0,0.0
31951,19,n14,[#6:1],epsilon,C1COCCN1,O,Density,dens_2014911999593579414,0.0,-0.0
25507,19,n14,[#6:1],epsilon,NCCNCCO,O,EnthalpyOfMixing,dhmix_1682883323293489147,0.0,0.0
41491,19,n14,[#6:1],epsilon,CCCCCCCCC,COC(C)(C)C,EnthalpyOfMixing,dhmix_1760873631242020891,0.0,0.0
41455,19,n14,[#6:1],epsilon,CCCCCCCCC,COC(C)(C)C,Density,dens_1264105858192356202,0.0,-0.0
41419,19,n14,[#6:1],epsilon,CCCCCCCCC,COC(C)(C)C,EnthalpyOfMixing,dhmix_1091489740441728210,0.0,-0.0
31915,19,n14,[#6:1],epsilon,C1COCCN1,O,EnthalpyOfMixing,dhmix_1871930573512426354,0.0,0.0
25543,19,n14,[#6:1],epsilon,NCCNCCO,O,Density,dens_2045176885611624977,0.0,-0.0
31879,19,n14,[#6:1],epsilon,C1COCCN1,O,Density,dens_1167008264969667349,0.0,0.0
26263,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)CC,Density,dens_468507243072548580,0.0,-0.0
34075,19,n14,[#6:1],epsilon,CN1CCNCC1,O,Density,dens_1756096179620961699,0.0,0.0
34111,19,n14,[#6:1],epsilon,CN1CCNCC1,O,Density,dens_1892970147583328629,0.0,0.0
30547,19,n14,[#6:1],epsilon,C1CCNCC1,O,Density,dens_1144696340343060729,0.0,-0.0
34039,19,n14,[#6:1],epsilon,CN1CCNCC1,O,EnthalpyOfMixing,dhmix_1572121970391530461,0.0,0.0
26299,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)CC,EnthalpyOfMixing,dhmix_553135124490085656,0.0,-0.0
26479,19,n14,[#6:1],epsilon,C1CCOCC1,CCCCCO,EnthalpyOfMixing,dhmix_471514663464011364,0.0,0.0
26371,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)CC,Density,dens_967634241844220739,0.0,-0.0
39007,19,n14,[#6:1],epsilon,CC(C)O,CCCCOCCO,Density,dens_1061385011202038988,0.0,-0.0
39043,19,n14,[#6:1],epsilon,CC(C)O,CCCCOCCO,Density,dens_1314274960992474794,0.0,-0.0
35515,19,n14,[#6:1],epsilon,C1CCCCC1,C1CCOCC1,EnthalpyOfMixing,dhmix_2296999979529762407,0.0,0.0
39223,19,n14,[#6:1],epsilon,CNCCO,O,Density,dens_1615304038745182966,0.0,0.0
35551,19,n14,[#6:1],epsilon,CO,O,EnthalpyOfMixing,dhmix_744994939606384802,0.0,0.0
32383,19,n14,[#6:1],epsilon,CC1CCCCC1,CCCO,EnthalpyOfMixing,dhmix_2109805019413953371,0.0,0.0
35587,19,n14,[#6:1],epsilon,CO,O,Density,dens_1085345433585028387,0.0,-0.0
35623,19,n14,[#6:1],epsilon,CO,O,EnthalpyOfMixing,dhmix_1126710771921470495,0.0,0.0
39079,19,n14,[#6:1],epsilon,CC(C)O,CCCCOCCO,Density,dens_1729117108592325655,0.0,0.0
39115,19,n14,[#6:1],epsilon,CNCCO,O,Density,dens_1112128096721834081,0.0,0.0
27775,19,n14,[#6:1],epsilon,CCO,CN(C)CCO,Density,dens_511283508189056955,0.0,0.0
27811,19,n14,[#6:1],epsilon,CCO,CN(C)CCO,EnthalpyOfMixing,dhmix_1055456388735168345,0.0,-0.0
28279,19,n14,[#6:1],epsilon,CCCCO,NCCN,Density,dens_2064365769538781360,0.0,0.0
28243,19,n14,[#6:1],epsilon,CCCCO,NCCN,Density,dens_866492593379488722,0.0,0.0
32419,19,n14,[#6:1],epsilon,O,OCCN1CCOCC1,EnthalpyOfMixing,dhmix_634764080264908666,0.0,-0.0
35659,19,n14,[#6:1],epsilon,CO,O,Density,dens_1258832080354057572,0.0,-0.0
27847,19,n14,[#6:1],epsilon,CCO,CN(C)CCO,Density,dens_1119930253414624267,0.0,-0.0
27883,19,n14,[#6:1],epsilon,CCO,CN(C)CCO,EnthalpyOfMixing,dhmix_1132835222292135012,0.0,-0.0
27919,19,n14,[#6:1],epsilon,CCO,CN(C)CCO,Density,dens_1964926738263319597,0.0,-0.0
27955,19,n14,[#6:1],epsilon,CCO,CN(C)CCO,EnthalpyOfMixing,dhmix_2011138895468245368,0.0,-0.0
39151,19,n14,[#6:1],epsilon,CNCCO,O,Density,dens_1381694863030749046,0.0,-0.0
39187,19,n14,[#6:1],epsilon,CNCCO,O,EnthalpyOfMixing,dhmix_1383192140212198237,0.0,0.0
28207,19,n14,[#6:1],epsilon,CCCCO,NCCN,Density,dens_518199256039095036,0.0,0.0
32455,19,n14,[#6:1],epsilon,O,OCCN1CCOCC1,Density,dens_707792343667224312,0.0,-0.0
35695,19,n14,[#6:1],epsilon,CO,O,Density,dens_1758371820245200558,0.0,-0.0
32491,19,n14,[#6:1],epsilon,O,OCCN1CCOCC1,EnthalpyOfMixing,dhmix_1064373607860850902,0.0,-0.0
35731,19,n14,[#6:1],epsilon,CO,O,EnthalpyOfMixing,dhmix_1824296469249495553,0.0,0.0
32599,19,n14,[#6:1],epsilon,O,OCCN1CCOCC1,Density,dens_2269173599223764079,0.0,-0.0
32527,19,n14,[#6:1],epsilon,O,OCCN1CCOCC1,EnthalpyOfMixing,dhmix_1846281306963870091,0.0,0.0
32347,19,n14,[#6:1],epsilon,CC1CCCCC1,CCCO,Density,dens_1501229836503112732,0.0,-0.0
41203,19,n14,[#6:1],epsilon,COC(C)(C)C,ClC(Cl)Cl,Density,dens_554111049740737271,0.0,0.0
35479,19,n14,[#6:1],epsilon,C1CCCCC1,C1CCOCC1,EnthalpyOfMixing,dhmix_2195791820105752985,0.0,0.0
35443,19,n14,[#6:1],epsilon,C1CCCCC1,C1CCOCC1,Density,dens_2142973677177666085,0.0,-0.0
26407,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)CC,EnthalpyOfMixing,dhmix_1961082112686431376,0.0,-0.0
26443,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)CC,EnthalpyOfMixing,dhmix_2005765786246998093,0.0,-0.0
26515,19,n14,[#6:1],epsilon,C1CCOCC1,CCCCCO,Density,dens_910343796235321484,0.0,-0.0
26551,19,n14,[#6:1],epsilon,C1CCOCC1,CCCCCO,Density,dens_1812069868432416079,0.0,-0.0
26587,19,n14,[#6:1],epsilon,C1CCOCC1,CCCCCO,EnthalpyOfMixing,dhmix_1936206883965149188,0.0,0.0
26623,19,n14,[#6:1],epsilon,C1CCOCC1,CCCCCO,EnthalpyOfMixing,dhmix_1992318015190346725,0.0,0.0
28891,19,n14,[#6:1],epsilon,C1CCCCC1,CC(C)O,EnthalpyOfMixing,dhmix_1101575580592240663,0.0,-0.0
26659,19,n14,[#6:1],epsilon,C1CCOCC1,CCCCCO,Density,dens_2204330198012032768,0.0,-0.0
41347,19,n14,[#6:1],epsilon,COC(C)(C)C,ClC(Cl)Cl,EnthalpyOfMixing,dhmix_2232264038422377060,0.0,0.0
37315,19,n14,[#6:1],epsilon,CC(C)OC(C)C,CCCCCl,Density,dens_917492506874956672,0.0,0.0
26695,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCO,EnthalpyOfMixing,dhmix_472822428299818953,0.0,0.0
41311,19,n14,[#6:1],epsilon,COC(C)(C)C,ClC(Cl)Cl,Density,dens_2136498248834183810,0.0,0.0
26731,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCO,EnthalpyOfMixing,dhmix_628387028768654403,0.0,0.0
26767,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCO,Density,dens_631668933678639865,0.0,-0.0
26335,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)CC,Density,dens_762108332272225600,0.0,-0.0
26803,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCO,Density,dens_1394470087977586253,0.0,0.0
26875,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCO,EnthalpyOfMixing,dhmix_2302589146189152767,0.0,0.0
37279,19,n14,[#6:1],epsilon,CC(C)OC(C)C,CCCCCl,Density,dens_848374876759596361,0.0,-0.0
37243,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCCCC,EnthalpyOfMixing,dhmix_2289023418386220795,0.0,-0.0
37207,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCCCC,Density,dens_2267960821195706299,0.0,-0.0
37171,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCCCC,EnthalpyOfMixing,dhmix_1429498464152515756,0.0,-0.0
37135,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCCCC,Density,dens_1398337515687242649,0.0,-0.0
37099,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCCCC,EnthalpyOfMixing,dhmix_1288938247372010686,0.0,0.0
37063,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCCCC,Density,dens_828893303895070246,0.0,-0.0
35335,19,n14,[#6:1],epsilon,C1CCCCC1,C1CCOCC1,Density,dens_741100297092592576,0.0,-0.0
28855,19,n14,[#6:1],epsilon,C1CCCCC1,CC(C)O,EnthalpyOfMixing,dhmix_549919019055097043,0.0,0.0
35371,19,n14,[#6:1],epsilon,C1CCCCC1,C1CCOCC1,Density,dens_1002639246322609242,0.0,-0.0
35407,19,n14,[#6:1],epsilon,C1CCCCC1,C1CCOCC1,EnthalpyOfMixing,dhmix_1171155554844966705,0.0,0.0
41275,19,n14,[#6:1],epsilon,COC(C)(C)C,ClC(Cl)Cl,Density,dens_1874337336846858625,0.0,0.0
41239,19,n14,[#6:1],epsilon,COC(C)(C)C,ClC(Cl)Cl,EnthalpyOfMixing,dhmix_1691495556773848750,0.0,0.0
26839,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCO,Density,dens_1809610870413503056,0.0,0.0
41167,19,n14,[#6:1],epsilon,COC(C)(C)C,ClC(Cl)Cl,EnthalpyOfMixing,dhmix_71170350241685196,0.0,0.0
41563,19,n14,[#6:1],epsilon,CCCCCCCCC,COC(C)(C)C,EnthalpyOfMixing,dhmix_2200368758776542578,0.0,0.0
17119,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCOCCCC,Density,dens_1672861274914038509,0.0,0.0
16435,19,n14,[#6:1],epsilon,O,OCCO,EnthalpyOfMixing,dhmix_997365299263661959,0.0,0.0
16399,19,n14,[#6:1],epsilon,O,OCCO,Density,dens_624011570206871166,0.0,-0.0
16363,19,n14,[#6:1],epsilon,O,OCCO,EnthalpyOfMixing,dhmix_454389511592218960,0.0,0.0
16327,19,n14,[#6:1],epsilon,O,OCCO,EnthalpyOfMixing,dhmix_224977805525763267,0.0,0.0
9343,19,n14,[#6:1],epsilon,CCN(CC)CCO,O,EnthalpyOfMixing,dhmix_1628408668678458098,0.0,0.0
9379,19,n14,[#6:1],epsilon,CCN(CC)CCO,O,Density,dens_1679974305630699360,0.0,-0.0
9415,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCC,Density,dens_114257363738318755,0.0,-0.0
2971,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCOC(C)(C)CC,Density,dens_1165049856972872340,0.0,0.0
9451,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCC,Density,dens_528453314861364780,0.0,-0.0
9487,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCC,Density,dens_547437695672624422,0.0,-0.0
15859,19,n14,[#6:1],epsilon,CC(C)(C)Cl,CC(C)OC(C)C,EnthalpyOfMixing,dhmix_2101531043492089277,0.0,-0.0
15823,19,n14,[#6:1],epsilon,CC(C)(C)Cl,CC(C)OC(C)C,Density,dens_2075469437997722238,0.0,0.0
3007,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCOC(C)(C)CC,Density,dens_2297026976830009992,0.0,0.0
9523,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCC,EnthalpyOfMixing,dhmix_728030976573858762,0.0,-0.0
15787,19,n14,[#6:1],epsilon,CC(C)(C)Cl,CC(C)OC(C)C,Density,dens_1616242241384486673,0.0,0.0
15751,19,n14,[#6:1],epsilon,CC(C)(C)Cl,CC(C)OC(C)C,Density,dens_1527979990628499053,0.0,0.0
15715,19,n14,[#6:1],epsilon,CC(C)(C)Cl,CC(C)OC(C)C,EnthalpyOfMixing,dhmix_263164663491745943,0.0,-0.0
15679,19,n14,[#6:1],epsilon,CC(C)(C)Cl,CC(C)OC(C)C,EnthalpyOfMixing,dhmix_207411229673186667,0.0,-0.0
9559,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCC,EnthalpyOfMixing,dhmix_1406519609852245638,0.0,-0.0
9595,19,n14,[#6:1],epsilon,C1CCCCC1,CCCCCC,EnthalpyOfMixing,dhmix_1819992223413741006,0.0,0.0
15427,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)C,Density,dens_1870081876609026392,0.0,0.0
15391,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)C,EnthalpyOfMixing,dhmix_1838699488178562925,0.0,-0.0
15355,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)C,EnthalpyOfMixing,dhmix_1220778152018571786,0.0,-0.0
16471,19,n14,[#6:1],epsilon,O,OCCO,Density,dens_1521229282261002740,0.0,-0.0
16507,19,n14,[#6:1],epsilon,O,OCCO,Density,dens_2015496231826454735,0.0,-0.0
9307,19,n14,[#6:1],epsilon,CCN(CC)CCO,O,Density,dens_943193748522476096,0.0,-0.0
2935,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCOC(C)(C)CC,EnthalpyOfMixing,dhmix_980734994193955874,0.0,0.0
9199,19,n14,[#6:1],epsilon,CCN(CC)CCO,O,EnthalpyOfMixing,dhmix_113202719214912577,0.0,0.0
9235,19,n14,[#6:1],epsilon,CCN(CC)CCO,O,EnthalpyOfMixing,dhmix_450200897960931857,0.0,0.0
17371,19,n14,[#6:1],epsilon,CC#N,CCCCCO,EnthalpyOfMixing,dhmix_2294048253872291609,0.0,-0.0
17335,19,n14,[#6:1],epsilon,CC#N,CCCCCO,EnthalpyOfMixing,dhmix_1745037615762894827,0.0,-0.0
17299,19,n14,[#6:1],epsilon,CC#N,CCCCCO,EnthalpyOfMixing,dhmix_1595997756227951615,0.0,-0.0
17263,19,n14,[#6:1],epsilon,CC#N,CCCCCO,Density,dens_1462197010819319813,0.0,-0.0
17227,19,n14,[#6:1],epsilon,CC#N,CCCCCO,Density,dens_1261543146081029601,0.0,-0.0
2827,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCOC(C)(C)CC,EnthalpyOfMixing,dhmix_24700325920498635,0.0,0.0
17191,19,n14,[#6:1],epsilon,CC#N,CCCCCO,Density,dens_234746850701826990,0.0,0.0
17155,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCOCCCC,Density,dens_1954694146948787176,0.0,0.0
11107,19,n14,[#6:1],epsilon,CC(C)CO,CCCCBr,Density,dens_692500675577783691,0.0,-0.0
15319,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)C,EnthalpyOfMixing,dhmix_801664072836508009,0.0,-0.0
2863,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCOC(C)(C)CC,EnthalpyOfMixing,dhmix_252628078473967793,0.0,0.0
17047,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCOCCCC,EnthalpyOfMixing,dhmix_1505777056782392294,0.0,0.0
17011,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCOCCCC,EnthalpyOfMixing,dhmix_465541682585001245,0.0,0.0
16975,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCOCCCC,Density,dens_233554406241639981,0.0,-0.0
16939,19,n14,[#6:1],epsilon,CN(C)CCO,O,EnthalpyOfMixing,dhmix_1723343163215510297,0.0,-0.0
16903,19,n14,[#6:1],epsilon,CN(C)CCO,O,EnthalpyOfMixing,dhmix_1669606825693628140,0.0,0.0
16867,19,n14,[#6:1],epsilon,CN(C)CCO,O,Density,dens_1319192913326669904,0.0,-0.0
16831,19,n14,[#6:1],epsilon,CN(C)CCO,O,EnthalpyOfMixing,dhmix_569544738684419327,0.0,0.0
2899,19,n14,[#6:1],epsilon,CCC(C)(C)O,CCOC(C)(C)CC,Density,dens_281609537293621351,0.0,0.0
16795,19,n14,[#6:1],epsilon,CN(C)CCO,O,Density,dens_531222131704065782,0.0,0.0
16759,19,n14,[#6:1],epsilon,CN(C)CCO,O,Density,dens_230610561971140401,0.0,-0.0
9271,19,n14,[#6:1],epsilon,CCN(CC)CCO,O,Density,dens_727880187774296815,0.0,-0.0
17083,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCCCOCCCC,EnthalpyOfMixing,dhmix_1595104467389948583,0.0,0.0
15283,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)C,Density,dens_266175665931869051,0.0,0.0
15247,19,n14,[#6:1],epsilon,CCC#N,CCOC(C)(C)C,Density,dens_202472488934755108,0.0,0.0
15211,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCO,EnthalpyOfMixing,dhmix_1870637719976274804,0.0,0.0
10099,19,n14,[#6:1],epsilon,NCCNCCN,O,EnthalpyOfMixing,dhmix_1565087976771168604,0.0,0.0
10135,19,n14,[#6:1],epsilon,NCCNCCN,O,Density,dens_1812124220217686569,0.0,0.0
5527,19,n14,[#6:1],epsilon,NCCCO,O,Density,dens_64870336397637683,0.0,0.0
5563,19,n14,[#6:1],epsilon,NCCCO,O,Density,dens_70371380055449550,0.0,0.0
5599,19,n14,[#6:1],epsilon,NCCCO,O,EnthalpyOfMixing,dhmix_150384853762728924,0.0,0.0
5635,19,n14,[#6:1],epsilon,NCCCO,O,Density,dens_847209819230970781,0.0,0.0
5671,19,n14,[#6:1],epsilon,NCCCO,O,EnthalpyOfMixing,dhmix_1448036989335532298,0.0,0.0
5707,19,n14,[#6:1],epsilon,NCCCO,O,EnthalpyOfMixing,dhmix_1551692974855642379,0.0,0.0
11647,19,n14,[#6:1],epsilon,CN(C)CCCO,O,Density,dens_2299157616447228221,0.0,0.0
11611,19,n14,[#6:1],epsilon,CN(C)CCCO,O,Density,dens_1781759734173902013,0.0,0.0
11575,19,n14,[#6:1],epsilon,CN(C)CCCO,O,EnthalpyOfMixing,dhmix_1330584538745399524,0.0,0.0
10063,19,n14,[#6:1],epsilon,NCCNCCN,O,Density,dens_913992897582667960,0.0,0.0
11035,19,n14,[#6:1],epsilon,CC(C)CO,CCCCBr,Density,dens_155791527624482863,0.0,-0.0
11503,19,n14,[#6:1],epsilon,CN(C)CCCO,O,EnthalpyOfMixing,dhmix_786210276753247951,0.0,0.0
11467,19,n14,[#6:1],epsilon,CN(C)CCCO,O,EnthalpyOfMixing,dhmix_156929898609376763,0.0,0.0
11431,19,n14,[#6:1],epsilon,O,OCCCO,Density,dens_2211609476735134421,0.0,-0.0
11395,19,n14,[#6:1],epsilon,O,OCCCO,Density,dens_2211391404402371237,0.0,-0.0
11359,19,n14,[#6:1],epsilon,O,OCCCO,EnthalpyOfMixing,dhmix_2210594516320705991,0.0,0.0
11323,19,n14,[#6:1],epsilon,O,OCCCO,EnthalpyOfMixing,dhmix_2191722776959064631,0.0,0.0
11287,19,n14,[#6:1],epsilon,O,OCCCO,Density,dens_867859901093068556,0.0,-0.0
11251,19,n14,[#6:1],epsilon,O,OCCCO,EnthalpyOfMixing,dhmix_155924436295918663,0.0,0.0
11215,19,n14,[#6:1],epsilon,CC(C)CO,CCCCBr,EnthalpyOfMixing,dhmix_1959880980464917582,0.0,-0.0
11179,19,n14,[#6:1],epsilon,CC(C)CO,CCCCBr,EnthalpyOfMixing,dhmix_1400807466047438160,0.0,-0.0
11143,19,n14,[#6:1],epsilon,CC(C)CO,CCCCBr,Density,dens_841415441417626311,0.0,-0.0
11539,19,n14,[#6:1],epsilon,CN(C)CCCO,O,Density,dens_971674883336993154,0.0,-0.0
8731,19,n14,[#6:1],epsilon,CC#N,CCOC(C)(C)CC,Density,dens_1928701304100922381,0.0,0.0
13519,19,n14,[#6:1],epsilon,C1CCCCC1,C1COCCO1,Density,dens_176740025668330569,0.0,-0.0
13591,19,n14,[#6:1],epsilon,C1CCCCC1,C1COCCO1,Density,dens_985438980823024302,0.0,-0.0
15175,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCO,Density,dens_1473791133383705310,0.0,0.0
15139,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCO,Density,dens_1250915879314267304,0.0,0.0
15103,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCO,EnthalpyOfMixing,dhmix_1127868571780691876,0.0,0.0
15067,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCO,EnthalpyOfMixing,dhmix_371477530823830451,0.0,0.0
15031,19,n14,[#6:1],epsilon,CC(C)CC(C)(C)C,CCO,Density,dens_201591193434833206,0.0,-0.0
