,FF,stat,n,mle,stderr,mean,low,high,group
27,Sage 2.2.1 + AshGC,MSE,145,-0.004514603521930497,0.0023316579806605007,-0.004562486851034933,-0.008915421931705173,0.0003683518203470184,a1
28,Sage 2.2.1 + AshGC,R2,145,0.9868262219107974,0.005064269438644644,0.9856114363370339,0.9734432981137102,0.9930590404026404,a1
29,Sage 2.2.1 + AshGC,rho,145,0.9933912733212413,0.0024556511836171706,0.9928426895697575,0.9871254877845406,0.9963578386468046,a1
30,Sage 2.3.0rc1,RMSE,145,0.024249540482996833,0.002085021102897135,0.02464860434866539,0.020544468214977234,0.028639515608874407,a1
31,Sage 2.3.0rc1,MUE,145,0.017557198339522885,0.0014075321563764103,0.018045718612473904,0.015349360336028373,0.02074264178553559,a1
32,Sage 2.3.0rc1,MSE,145,0.0005142091970766707,0.0020843047753582146,0.00048539747465080785,-0.0034445981753895463,0.004748474054378239,a1
33,Sage 2.3.0rc1,R2,145,0.9896060364766789,0.00337463548192858,0.9887081574200536,0.9805668899605418,0.9939791814782821,a1
34,Sage 2.3.0rc1,rho,145,0.9947894432877135,0.0018419116264596531,0.9941922565365131,0.989692081365154,0.9969406859033818,a1
35,smee-v2,RMSE,145,0.030029755626569836,0.003652463728671673,0.030102330451658325,0.02302329611449653,0.03763005608049472,a1
36,smee-v2,MUE,145,0.01920262150243086,0.0019443360734572666,0.01958078019721293,0.0160617777663227,0.023452645950584404,a1
37,smee-v2,MSE,145,0.00913657133148494,0.002422817672111644,0.00911513466148892,0.004683056448895521,0.014060223450462917,a1
38,smee-v2,R2,145,0.9853212888864811,0.005516641591500871,0.9842080942414844,0.9700355744005991,0.992590287011074,a1
39,smee-v2,rho,145,0.9926335118695524,0.002722235588246156,0.9920378593117286,0.9855294682024578,0.9959939197119019,a1
40,v0-k20,RMSE,145,0.02091902338992453,0.002163444695003072,0.021196132688273535,0.017288207906523148,0.025598816056501276,a1
41,v0-k20,MUE,145,0.013764557749778243,0.0012834368249649622,0.0144024539997788,0.01203797693817393,0.016909486587941593,a1
42,v0-k20,MSE,145,0.0029672976243528388,0.0017878620162866791,0.0029605543484539174,-0.0003355005589489964,0.006752843439452074,a1
43,v0-k20,R2,145,0.9923773445080591,0.0032655125423659863,0.9913404277187781,0.9835926188409931,0.9955270282046521,a1
44,v0-k20,rho,145,0.9961813813297549,0.001483812436188839,0.9957677185831906,0.9918617886215281,0.9978644515457871,a1
45,v1-k100,RMSE,145,0.024246801631960295,0.002350286732795025,0.0244702231542347,0.020040966309419834,0.02918272230323086,a1
46,v1-k100,MUE,145,0.01624582358446826,0.0015072770824551842,0.016661481031470395,0.013763263480380516,0.01972052393415289,a1
47,v1-k100,MSE,145,0.007113351708046431,0.0019767564382249013,0.0071787954476680614,0.0030261580838536624,0.01099159342303111,a1
48,v1-k100,R2,145,0.990723740434049,0.003824247422026558,0.9894897994366809,0.9801826804934974,0.9947094874690727,a1
49,v1-k100,rho,145,0.9953510639136578,0.0016648398085197381,0.9949252610319163,0.9908066331276262,0.9973928246588686,a1
50,v3-k100,RMSE,145,0.02298825421494459,0.0022928809247654163,0.023277370845721443,0.018898371236163548,0.028095751138357283,a1
51,v3-k100,MUE,145,0.015433774325316636,0.0014334163978621556,0.015852451457476678,0.012984833333181917,0.0188953870894267,a1
52,v3-k100,MSE,145,0.006584644760212015,0.001940304677105904,0.006469284233236733,0.002732576617834161,0.010314180020118987,a1
53,v3-k100,R2,145,0.9915822295028788,0.003172477624874024,0.990685494713291,0.9825130238950915,0.9952367661102575,a1
54,v3-k100,rho,145,0.9957822199170251,0.0016430050376899168,0.9953149038377573,0.9913085984603109,0.9976714832277593,a1
0,Null 4-mer AAQAA3-2 + OPC3,RMSE,143,0.02801365872579033,0.002951399014349393,0.028311530189332308,0.022844259116528348,0.03461823535734557,a2
1,Null 4-mer AAQAA3-2 + OPC3,MUE,143,0.019147619331205946,0.0017371892876181228,0.019547267856859406,0.016428088264839297,0.023117337083266406,a2
2,Null 4-mer AAQAA3-2 + OPC3,MSE,143,-0.0016974651491332851,0.002400509684377406,-0.0018254009118063802,-0.0063490611920715275,0.002696864275837981,a2
3,Null 4-mer AAQAA3-2 + OPC3,R2,143,0.9855115262489897,0.006286584111089859,0.9840442301286326,0.968577018632353,0.9928586638729505,a2
4,Null 4-mer AAQAA3-2 + OPC3,rho,143,0.992729331816578,0.003263453095184286,0.9918765264714631,0.9837882181543968,0.9963234464195504,a2
5,Null AAQAA3-3 + OPC3,RMSE,143,0.027835400834812053,0.00278608073811917,0.02826203762773017,0.02305760405028652,0.03365195884740978,a2
6,Null AAQAA3-3 + OPC3,MUE,143,0.019589474689513053,0.0016077337110809024,0.02006347799015682,0.017239418027165297,0.023433299373488592,a2
7,Null AAQAA3-3 + OPC3,MSE,143,-0.004968874941966784,0.002242067599518589,-0.0050061988556780335,-0.00912388504867034,-0.0005332685549417955,a2
8,Null AAQAA3-3 + OPC3,R2,143,0.9862601573007477,0.006238299182502648,0.984498315917943,0.9695762142971643,0.9931498942354037,a2
9,Null AAQAA3-3 + OPC3,rho,143,0.9931063172192327,0.003087582683933408,0.992293845309785,0.985104562886199,0.996570365425085,a2
10,Sage 2.0.0,RMSE,143,0.026526993713596063,0.0028666178836011715,0.02673678996939962,0.021411433888701783,0.032982244818999605,a2
11,Sage 2.0.0,MUE,143,0.01771185137945834,0.0017018778920976018,0.018136415403398012,0.015009476018252369,0.021600253327508822,a2
12,Sage 2.0.0,MSE,143,0.0017325395065571104,0.0022807096729246697,0.0017552473426996334,-0.0027222131081885994,0.006351853821795569,a2
13,Sage 2.0.0,R2,143,0.9866688245393376,0.005293558799993141,0.985349526706893,0.9736368357440245,0.9934488728875894,a2
14,Sage 2.0.0,rho,143,0.9933120479181443,0.002859019342084156,0.9924072860224247,0.9857693507143543,0.9964765029194552,a2
15,Sage 2.1.0,RMSE,143,0.02716362483309177,0.0032513859325775806,0.02741520650618951,0.021434810343853816,0.034166959152314394,a2
16,Sage 2.1.0,MUE,143,0.018419207959724692,0.0017437553766148934,0.018805758409516884,0.015480984115384226,0.022260860862856415,a2
17,Sage 2.1.0,MSE,143,0.002324617069784749,0.002246650852087121,0.0022342748591682184,-0.0021296340909498002,0.006640001711518747,a2
18,Sage 2.1.0,R2,143,0.985837181490695,0.006385641853688398,0.9838912341026541,0.9689236698361541,0.99260885168522,a2
19,Sage 2.1.0,rho,143,0.9928933384259842,0.003436926481551648,0.9919833282253097,0.9836540034071826,0.9964107784570132,a2
20,Sage 2.2.1,RMSE,143,0.026814594363978362,0.0029713605952037926,0.02707043755881667,0.02166535594223172,0.03290814909333146,a2
21,Sage 2.2.1,MUE,143,0.01868680687595108,0.0015673208562330878,0.01914975054437518,0.016135619599196183,0.02258560693945958,a2
22,Sage 2.2.1,MSE,143,-0.004343630832853341,0.00221194771692213,-0.004280603154610341,-0.008319366936085176,0.0001866575732118804,a2
23,Sage 2.2.1,R2,143,0.9867894245466925,0.005900730092181342,0.9854962081265951,0.9714941686898336,0.9935795665709528,a2
24,Sage 2.2.1,rho,143,0.9933727520657547,0.0028432416798247462,0.99268637703296,0.9858880742495684,0.9969043419978216,a2
25,Sage 2.2.1 + AshGC,RMSE,143,0.026952225470793175,0.0027343342455817946,0.027314975582896337,0.022312978283272777,0.0329507903881326,a2
26,Sage 2.2.1 + AshGC,MUE,143,0.019151509076157664,0.0016348490103632563,0.019524839548607162,0.016636149566598146,0.023110716394391728,a2
27,Sage 2.2.1 + AshGC,MSE,143,-0.0048625972208938655,0.0022915081743301075,-0.004766441900568541,-0.009174945028698294,-0.0004133407793295995,a2
28,Sage 2.2.1 + AshGC,R2,143,0.9869141172775003,0.006059637563568566,0.9849616595380608,0.9711762195418172,0.9936050987547371,a2
29,Sage 2.2.1 + AshGC,rho,143,0.9934355123899586,0.0028373186944177864,0.992690389589377,0.9859273440599633,0.9966128732834169,a2
30,Sage 2.3.0rc1,RMSE,143,0.023239298701989042,0.0021150792891730785,0.023591742291463647,0.019579616450629483,0.027655390418527517,a2
31,Sage 2.3.0rc1,MUE,143,0.016960109058476967,0.001342789120408958,0.017510763304989702,0.015073433709332335,0.020413627423893993,a2
32,Sage 2.3.0rc1,MSE,143,0.00024579631075521773,0.002016041786324632,0.0002700658813171189,-0.0034227984819520914,0.0043373475465392775,a2
33,Sage 2.3.0rc1,R2,143,0.9896193169082536,0.0043065037986341394,0.9882868683780129,0.9779668022393381,0.9940706698374561,a2
34,Sage 2.3.0rc1,rho,143,0.9947961182615527,0.0021459758451432154,0.9941371297776073,0.9886420523118237,0.9972547452920064,a2
35,smee-v2,RMSE,143,0.029061082869280667,0.003573366284946871,0.02927833844137313,0.02239803027675889,0.036096412995986975,a2
36,smee-v2,MUE,143,0.018752410942726196,0.001867613404498391,0.019210985684786436,0.015766915070580974,0.023136031864533856,a2
37,smee-v2,MSE,143,0.008585894521640994,0.002313611037686229,0.008490857413495057,0.0040986795169115475,0.013360231589618791,a2
38,smee-v2,R2,143,0.9849143659067807,0.0069329299139181825,0.9829860830319308,0.9661386126407003,0.9920217113738602,a2
39,smee-v2,rho,143,0.992428519293345,0.0031652039567954646,0.9919127435046021,0.9843139612334411,0.9962012784542181,a2
40,v0-k20,RMSE,143,0.020736339435622198,0.0022816349139026387,0.021067629387317138,0.0167517908467595,0.025718078987745453,a2
41,v0-k20,MUE,143,0.013624096929060818,0.0012707143608600105,0.014288574629372212,0.011819111534505397,0.016686650036067334,a2
42,v0-k20,MSE,143,0.0027239136307286513,0.0017493632737836135,0.002670910569659364,-0.0005755863778491483,0.00619444566029315,a2
43,v0-k20,R2,143,0.9918088067847761,0.003559319096097091,0.990628258524945,0.9818313827101817,0.9956169872613934,a2
44,v0-k20,rho,143,0.9958959819101468,0.0018286946692152803,0.9952659251999435,0.9905061260303829,0.9978373220639478,a2
45,v1-k100,RMSE,143,0.02387555503630711,0.002381335930830305,0.024130683587117497,0.019603198150420102,0.02918072169722262,a2
46,v1-k100,MUE,143,0.01588425288277268,0.0014351487199628522,0.01635037483756612,0.013782066391450402,0.019362820504266628,a2
47,v1-k100,MSE,143,0.007077947601480198,0.0019702699766313736,0.007178545266225088,0.0033256066382752257,0.011452847928223465,a2
48,v1-k100,R2,143,0.9901763283893303,0.0041918704987411225,0.9887307661113991,0.9785710934629233,0.9947023982319428,a2
49,v1-k100,rho,143,0.9950760415110651,0.002146464641026,0.994414668827806,0.9892120566971707,0.9973854721183195,a2
50,v3-k100,RMSE,143,0.022647257365786717,0.002323493022813066,0.02303432532255966,0.018740758940792756,0.027623162015072686,a2
51,v3-k100,MUE,143,0.015180109677906287,0.0014587956571145044,0.015632241012268493,0.0128670163851492,0.0187694026331804,a2
52,v3-k100,MSE,143,0.006359617852067449,0.0019180069220862286,0.006358838635316344,0.002831931462331753,0.010386470916301365,a2
53,v3-k100,R2,143,0.991126664673218,0.004079133258224007,0.9898319455453403,0.9797314674438454,0.9952049175324449,a2
54,v3-k100,rho,143,0.9955534464172268,0.001903981708311724,0.9949299258709712,0.9903031184835283,0.9975284804922185,a2
0,Null 4-mer AAQAA3-2 + OPC3,RMSE,58,0.0179718876953737,0.0023495165947605935,0.01830186549058747,0.013748425948561713,0.022799911679796076,a10
1,Null 4-mer AAQAA3-2 + OPC3,MUE,58,0.012976507345195403,0.0016390351761004908,0.013301631087016322,0.010232116277626758,0.01652600133350862,a10
2,Null 4-mer AAQAA3-2 + OPC3,MSE,58,-0.006379076756162034,0.002315943725093403,-0.006384419642132708,-0.010533707488423465,-0.0015841275302319756,a10
3,Null 4-mer AAQAA3-2 + OPC3,R2,58,0.9726955100069287,0.010506645091502743,0.9701618494536326,0.9466331321205532,0.9867537073515656,a10
4,Null 4-mer AAQAA3-2 + OPC3,rho,58,0.9862532686926464,0.004942927086133042,0.985498461272712,0.9743761818944752,0.993486687176833,a10
5,Null AAQAA3-3 + OPC3,RMSE,58,0.018728464629669383,0.0021553260108336343,0.019049717142316146,0.015141708050536903,0.023675214675108552,a10
6,Null AAQAA3-3 + OPC3,MUE,58,0.014192513021403936,0.0016130001372123115,0.01444847654832771,0.011493827023742118,0.017809075695244297,a10
7,Null AAQAA3-3 + OPC3,MSE,58,-0.00891928476150736,0.002270707729762919,-0.008964200106802836,-0.013197768462945554,-0.004368683284639806,a10
8,Null AAQAA3-3 + OPC3,R2,58,0.9730039930346984,0.009426259603752948,0.9707594878307625,0.9494431321250775,0.9860005285762758,a10
9,Null AAQAA3-3 + OPC3,rho,58,0.9864096476792479,0.005236079588111141,0.9851216594064185,0.9727581640014112,0.9930042869860306,a10
10,Sage 2.0.0,RMSE,58,0.01654690806547181,0.002395725431727538,0.016877561048728142,0.012568440529069021,0.021713622295238436,a10
11,Sage 2.0.0,MUE,58,0.011726481661481498,0.0015296302406686987,0.011929143543996852,0.009115877086476858,0.015055512440801668,a10
12,Sage 2.0.0,MSE,58,-0.003319173918943801,0.0021362006179201664,-0.003291513899372508,-0.007197833410975531,0.0012005429736958518,a10
13,Sage 2.0.0,R2,58,0.9753614777995402,0.008583441050852453,0.9742086104720045,0.9542958404691515,0.9881214445912713,a10
14,Sage 2.0.0,rho,58,0.9876039073431923,0.0047318772889902265,0.9863978965467545,0.9761937668708252,0.9934622877899779,a10
15,Sage 2.1.0,RMSE,58,0.01750210676055231,0.002303157005495311,0.017751381998646017,0.013264422277580517,0.022306106166181464,a10
16,Sage 2.1.0,MUE,58,0.012920702860921725,0.0015673424551503915,0.013028362540036732,0.010169058227474716,0.016282710345303535,a10
17,Sage 2.1.0,MSE,58,-0.004058721442656074,0.002276693429539233,-0.003977697428223817,-0.008211422496631727,0.00048364546074988073,a10
18,Sage 2.1.0,R2,58,0.972021577141349,0.010054763037599812,0.9697746658580774,0.9455654582934402,0.9854136936342668,a10
19,Sage 2.1.0,rho,58,0.985911546306944,0.005032991964849538,0.9849227907645006,0.9736511633035496,0.9928706631959454,a10
20,Sage 2.2.1,RMSE,58,0.018960274127351923,0.0019848538747666306,0.01923997126002453,0.015386995760525393,0.022857839188416,a10
21,Sage 2.2.1,MUE,58,0.014565701179057151,0.0016315201054831377,0.014917797571975332,0.012064158800481926,0.01836404131901799,a10
22,Sage 2.2.1,MSE,58,-0.010011633838734331,0.0021509194027913305,-0.010013744780377252,-0.014189091227870957,-0.005724129288152534,a10
23,Sage 2.2.1,R2,58,0.9741441484404945,0.00899299831947729,0.9725592958772662,0.9516487442699183,0.9868278605956105,a10
24,Sage 2.2.1,rho,58,0.9869874104772031,0.004768078266045668,0.9860307411938015,0.9749382600205821,0.9936512806770468,a10
25,Sage 2.2.1 + AshGC,RMSE,58,0.01918448291272739,0.0020765125202634833,0.01953488032535038,0.015548984230504595,0.023624459646778805,a10
26,Sage 2.2.1 + AshGC,MUE,58,0.014831554612726307,0.001599635451994213,0.015119634407571067,0.012129011995010966,0.018153379931296836,a10
27,Sage 2.2.1 + AshGC,MSE,58,-0.010317483769792472,0.0021636893568879453,-0.010221923981570636,-0.014350886455548849,-0.005851763731518914,a10
28,Sage 2.2.1 + AshGC,R2,58,0.9734909187461693,0.009495769516950818,0.971702648387404,0.9493720569151938,0.9867665572243938,a10
29,Sage 2.2.1 + AshGC,rho,58,0.9866564339962364,0.0049573277905807156,0.9855113227105564,0.9737648118774845,0.99334478589604,a10
30,Sage 2.3.0rc1,RMSE,58,0.016054907438510905,0.0020410486988059464,0.01622911086363603,0.01209778625782925,0.020241847735481672,a10
31,Sage 2.3.0rc1,MUE,58,0.01131647135251105,0.0014267736907965303,0.01182371944487505,0.009182293909910492,0.014822089807697284,a10
32,Sage 2.3.0rc1,MSE,58,-0.003959057566493442,0.0020746001396926726,-0.004017205027689027,-0.007953939382626452,5.141423700714055e-06,a10
33,Sage 2.3.0rc1,R2,58,0.9767142809267857,0.008434582127241479,0.9745992104539956,0.9553613825196866,0.9876798063926263,a10
34,Sage 2.3.0rc1,rho,58,0.9882885615683235,0.004242915113882868,0.9872015712215837,0.977075387969194,0.9940964015583232,a10
35,smee-v2,RMSE,58,0.017395000960948634,0.002660827939650011,0.017548867114612184,0.012839644950533496,0.02293218373140821,a10
36,smee-v2,MUE,58,0.012383783919797465,0.0015492606182792544,0.01289384367328681,0.010160117801835662,0.016337102378422477,a10
37,smee-v2,MSE,58,0.0020107759824482233,0.0023879708927083193,0.0020335799351695973,-0.002450055872332443,0.007090734963022944,a10
38,smee-v2,R2,58,0.9741904598788509,0.01000816961745848,0.9719262897663543,0.9492651428609155,0.9879598421339807,a10
39,smee-v2,rho,58,0.9870108712060125,0.004942572546864682,0.9859428168765237,0.9739825909150941,0.9942224317477607,a10
40,v0-k20,RMSE,58,0.013483616256434853,0.002244294537899003,0.013756707614183981,0.009556858510972193,0.018322391279190314,a10
41,v0-k20,MUE,58,0.008596955442799868,0.0013577041781606316,0.009126701360350896,0.006617756444049695,0.011985624231340126,a10
42,v0-k20,MSE,58,-0.0008993434107351114,0.0018561280886519793,-0.0009209729712760028,-0.004467591107569776,0.00287145094962872,a10
43,v0-k20,R2,58,0.9801336000221234,0.008638803489229208,0.9780625184543374,0.9574779547444299,0.9906054320847036,a10
44,v0-k20,rho,58,0.9900169695627056,0.004380364354157144,0.9891767983748293,0.9791076805402779,0.9957623279674779,a10
45,v1-k100,RMSE,58,0.01535301317723643,0.0020934893922666853,0.015646088005704564,0.011735583873873544,0.019897591402274994,a10
46,v1-k100,MUE,58,0.010870681538681074,0.0014672106225469817,0.01114541554102909,0.008457039106574145,0.01416355815265759,a10
47,v1-k100,MSE,58,0.005841616780261283,0.001962287938356627,0.0058219160442361684,0.0020337641723696485,0.009838602639733844,a10
48,v1-k100,R2,58,0.9787050978977736,0.008319372321404998,0.9761826380104935,0.9576161683562296,0.9895063267607194,a10
49,v1-k100,rho,58,0.9892952531462861,0.004386763999690578,0.9882508497115755,0.9772897373203433,0.9949506869525967,a10
50,v3-k100,RMSE,58,0.014375466814709524,0.0021139145536572547,0.014726625016634699,0.010497437773242604,0.019081917983775266,a10
51,v3-k100,MUE,58,0.01000719837011154,0.0014463757346995336,0.010121382245130654,0.007563031110648794,0.013038138112531423,a10
52,v3-k100,MSE,58,0.005089756318007026,0.0018510437247842785,0.004979543504825813,0.0013654361870169742,0.008479193857032077,a10
53,v3-k100,R2,58,0.980962665273662,0.00803931126317368,0.9786492282008458,0.9603219661586442,0.9914637500326021,a10
54,v3-k100,rho,58,0.9904355937029233,0.004023944129206211,0.9894338078547097,0.9796095057345682,0.9956890267907366,a10
0,Null 4-mer AAQAA3-2 + OPC3,RMSE,17,0.009871549740690398,0.0030915508072648047,0.009694157954242107,0.0048502198431813436,0.01602366568637613,a10a
1,Null 4-mer AAQAA3-2 + OPC3,MUE,17,0.006446628973561277,0.0018374283696792329,0.006878770963680267,0.0038925986193813324,0.011050145797109253,a10a
2,Null 4-mer AAQAA3-2 + OPC3,MSE,17,0.0029303603043181014,0.002324915845328223,0.0028747703688873417,-0.0013100078373355657,0.007908207809948373,a10a
3,Null 4-mer AAQAA3-2 + OPC3,R2,17,0.9904698881195622,0.01788279510253571,0.9865075394251603,0.9359374858162665,0.9974420062396158,a10a
4,Null 4-mer AAQAA3-2 + OPC3,rho,17,0.995223536759236,0.011456561957113516,0.9926151673348674,0.9542751780243381,0.9986696674798918,a10a
5,Null AAQAA3-3 + OPC3,RMSE,17,0.008423124692830875,0.0020050824674212784,0.008454478793883304,0.004917601115971215,0.012628272784408253,a10a
6,Null AAQAA3-3 + OPC3,MUE,17,0.006212564410739552,0.0013601070761622702,0.006767285409577299,0.004436099335776992,0.009535656376527247,a10a
7,Null AAQAA3-3 + OPC3,MSE,17,0.0013924346389479056,0.0020519863901413914,0.0014380984506933737,-0.0024565723714318854,0.005634216074948641,a10a
8,Null AAQAA3-3 + OPC3,R2,17,0.992717208552749,0.019875153841772415,0.9878364217566282,0.9392152235835994,0.9976607697194816,a10a
9,Null AAQAA3-3 + OPC3,rho,17,0.9963519501424934,0.0076540272078021495,0.9940668302382051,0.9731387862628935,0.9986688577249409,a10a
10,Sage 2.0.0,RMSE,17,0.009675086431565595,0.0030400249923254884,0.009380825325459582,0.004331731298441695,0.015335434874580903,a10a
11,Sage 2.0.0,MUE,17,0.006014052377361654,0.0018795363431304785,0.0063441544894486945,0.003366289897222018,0.01045944791982072,a10a
12,Sage 2.0.0,MSE,17,0.0051621002329855,0.0021074793589610226,0.005105025238292743,0.0015773690189712216,0.009755737407708853,a10a
13,Sage 2.0.0,R2,17,0.9914107968933843,0.016490895409614976,0.9878636371320239,0.938651595669161,0.99753320463696,a10a
14,Sage 2.0.0,rho,17,0.9956961368275891,0.008834385985981763,0.993774033295596,0.9679217161851107,0.9986513403394307,a10a
15,Sage 2.1.0,RMSE,17,0.011573219030067009,0.003105080224659995,0.011645657965943166,0.006330991347780329,0.01785243100954124,a10a
16,Sage 2.1.0,MUE,17,0.008108839311656846,0.0020825776488556124,0.008177800752830105,0.004793949208642532,0.0127904071170062,a10a
17,Sage 2.1.0,MSE,17,0.007564224979366805,0.002232187474649128,0.007430153302764127,0.0034520541814965482,0.012337618315197823,a10a
18,Sage 2.1.0,R2,17,0.9930989531187319,0.011436174947173926,0.9902938659184911,0.9697177784672523,0.9975174159878877,a10a
19,Sage 2.1.0,rho,17,0.9965435028731723,0.008255913187264603,0.994800495598053,0.9750997834733549,0.9988029531558141,a10a
20,Sage 2.2.1,RMSE,17,0.009773601871967099,0.003146074406281182,0.009675925858115626,0.004940557143388482,0.016104847655670853,a10a
21,Sage 2.2.1,MUE,17,0.006508825559845927,0.0017978774393257993,0.006999951458782056,0.004282342111007531,0.011312053798360663,a10a
22,Sage 2.2.1,MSE,17,0.0003375356264735135,0.0024930579802298165,0.0002557672574147773,-0.003960727343850086,0.005839309282929913,a10a
23,Sage 2.2.1,R2,17,0.9910411927438925,0.019814123714382233,0.9873392202080513,0.9451533591832901,0.9974051746178301,a10a
24,Sage 2.2.1,rho,17,0.995510518650553,0.006819549712292052,0.9943580745617084,0.9758134434292368,0.9988865297327357,a10a
25,Sage 2.2.1 + AshGC,RMSE,17,0.009393549560842974,0.002763034574055436,0.009327462541097125,0.0051142340405152045,0.014975801271119728,a10a
26,Sage 2.2.1 + AshGC,MUE,17,0.006464988611665171,0.0016825204954808185,0.0070317340478179315,0.004380333228969155,0.010726470177168173,a10a
27,Sage 2.2.1 + AshGC,MSE,17,1.1312412857932731e-05,0.0022986858240829754,-0.0001950506683981229,-0.004247644286964884,0.00465451963070094,a10a
28,Sage 2.2.1 + AshGC,R2,17,0.9900221888164903,0.025992645070468768,0.9852532932810213,0.9334607893579363,0.9968753470023456,a10a
29,Sage 2.2.1 + AshGC,rho,17,0.9949985873439674,0.011004366681812709,0.9930271892754758,0.9693619349771208,0.9985850454695848,a10a
30,Sage 2.3.0rc1,RMSE,17,0.010727608321872648,0.0041205291967782096,0.01026305355517185,0.004479534696382016,0.01815111942605917,a10a
31,Sage 2.3.0rc1,MUE,17,0.006339508749389456,0.002100387596049628,0.006886099669796801,0.003799200711337939,0.011436207267676449,a10a
32,Sage 2.3.0rc1,MSE,17,0.0021907161279704065,0.002628487083500621,0.002121699367296314,-0.0024366407366008293,0.00781412721917345,a10a
33,Sage 2.3.0rc1,R2,17,0.986369033701006,0.022779840679015846,0.9834294421618909,0.9423676121659091,0.9969509045822651,a10a
34,Sage 2.3.0rc1,rho,17,0.9931611317913154,0.01187163119826053,0.9915474937694115,0.9609412569106692,0.998623403147313,a10a
35,smee-v2,RMSE,17,0.013604436138318306,0.0034245862671571856,0.013545072027665134,0.00747477166171778,0.020824504703577367,a10a
36,smee-v2,MUE,17,0.009718873653887475,0.002390451386798202,0.009733316885133797,0.005963667406829239,0.015119123180012975,a10a
37,smee-v2,MSE,17,0.00953413639798653,0.0024032840172945316,0.009526267913784433,0.005301538800667592,0.014586680399543146,a10a
38,smee-v2,R2,17,0.9915710520545977,0.015231141430566301,0.9883146063996152,0.9539852946879425,0.9974557632520412,a10a
39,smee-v2,rho,17,0.9957766075052163,0.010207044700608568,0.9936934526555874,0.9742739309280462,0.9988363099544132,a10a
40,v0-k20,RMSE,17,0.008718964133783319,0.0028375406271025166,0.008690999301751325,0.004483571540745691,0.014593000829029746,a10a
41,v0-k20,MUE,17,0.005390799544043743,0.0016877189179139765,0.00603503276880212,0.0033850804526172583,0.010125752612852404,a10a
42,v0-k20,MSE,17,0.0025970011072396263,0.0021576789751528162,0.002625359863113024,-0.0011415208551241614,0.007112811386687538,a10a
43,v0-k20,R2,17,0.9907685605170662,0.014086353776793297,0.9878310779525922,0.9669983756500439,0.9968381044569764,a10a
44,v0-k20,rho,17,0.9953735783699839,0.009858723245670114,0.9932662358053191,0.9694284453351434,0.9985041528338918,a10a
45,v1-k100,RMSE,17,0.015185061910991868,0.003048723608518233,0.014980001074624832,0.009681345655969543,0.021795064190230896,a10a
46,v1-k100,MUE,17,0.012076139489508364,0.002239467707522335,0.012141152324262465,0.008017682205044134,0.01693747931998076,a10a
47,v1-k100,MSE,17,0.012044013630874973,0.00230831895750308,0.01210994557843935,0.007961226259474877,0.016801749020226575,a10a
48,v1-k100,R2,17,0.9935779437330091,0.017178357619815617,0.9895270803449026,0.9523500757374838,0.9980471753839586,a10a
49,v1-k100,rho,17,0.9967837998949468,0.009921180801406498,0.9943985287305818,0.9691237652507807,0.9990864372068637,a10a
50,v3-k100,RMSE,17,0.01189769224179294,0.003367621971018602,0.011686679726208385,0.006284632428637765,0.018425291486582906,a10a
51,v3-k100,MUE,17,0.00829821341127626,0.00213233085147291,0.008442721841604956,0.0048060957683526105,0.013115138533153669,a10a
52,v3-k100,MSE,17,0.007919933469853261,0.0022554703079173508,0.007898742720286199,0.004168011600104722,0.012723328508278025,a10a
53,v3-k100,R2,17,0.9911027737487421,0.013956100287123074,0.9883629954749175,0.9431350650684732,0.9977949600489243,a10a
54,v3-k100,rho,17,0.995541447529304,0.007951677991492623,0.9939736842244954,0.9730605543081454,0.9986358213457699,a10a
0,Null 4-mer AAQAA3-2 + OPC3,RMSE,32,0.01948322825658909,0.0030531345464379677,0.01963068808192137,0.013569091694513558,0.02578996410198422,a11
1,Null 4-mer AAQAA3-2 + OPC3,MUE,32,0.014677293215524228,0.002320526609012365,0.014877157573504734,0.010623185163432861,0.01953916929121204,a11
2,Null 4-mer AAQAA3-2 + OPC3,MSE,32,-0.0031702281424777524,0.003452899158011544,-0.00329189963581402,-0.009848193382904918,0.0034211903909477648,a11
3,Null 4-mer AAQAA3-2 + OPC3,R2,32,0.9611267997425149,0.02104817350481515,0.9562100094143443,0.9077992698675673,0.9858360024536555,a11
4,Null 4-mer AAQAA3-2 + OPC3,rho,32,0.9803707460662594,0.01225908377922076,0.9769224291761641,0.9456303732061655,0.992351286917514,a11
5,Null AAQAA3-3 + OPC3,RMSE,32,0.019997714392987226,0.0026715767555902004,0.020424828691479487,0.015623781934670644,0.025944724830844597,a11
6,Null AAQAA3-3 + OPC3,MUE,32,0.015962342023821113,0.0022668914775284222,0.016302417897231344,0.012088581653046625,0.020828083714700293,a11
7,Null AAQAA3-3 + OPC3,MSE,32,-0.005686001718963423,0.0034173339276195227,-0.005463193601475691,-0.011749758549229349,0.0010250955087243926,a11
8,Null AAQAA3-3 + OPC3,R2,32,0.9599397175054362,0.021467770176897386,0.9543283831854936,0.9037477362229269,0.9840767683339495,a11
9,Null AAQAA3-3 + OPC3,rho,32,0.9797651338486362,0.011842117787933011,0.9766562120273083,0.9478371862545261,0.9926014802185178,a11
10,Sage 2.0.0,RMSE,32,0.022029806787607673,0.0034523023169150987,0.02224070223663264,0.015227119291114328,0.02906864686227338,a11
11,Sage 2.0.0,MUE,32,0.015715036686137687,0.002752707988689444,0.016039984615013877,0.011270594600867618,0.022006208164137953,a11
